"","game_str","play_id","ball_end_x","ball_end_y","player_position","field_pitch_x","field_pitch_y","airTime","year","success","distance","angle","Direction","Back","player","teamGame"
"1719","1903_01_TeamNE_TeamA2",162,-35.7654,183.0012,8,-10.9746,312.4278,2.277,1903,"0",131.779469388065,12.86,"In","0","4474","A2"
"1720","1903_01_TeamNE_TeamA2",162,-35.7654,183.0012,9,116.9169,258.1422,2.277,1903,"0",170.170663201064,39.43,"In","0","7148","A2"
"1721","1903_01_TeamNE_TeamA2",178,73.9899,320.67,8,22.9785,322.4004,4.422,1903,"1",51.0407407285592,92.13,"Side","0","4474","A2"
"1722","1903_01_TeamNE_TeamA2",204,-119.5113,145.1616,7,-123.2976,267.87,1.98,1903,"0",122.766801287034,22.95,"In","0","2053","A2"
"1723","1903_01_TeamNE_TeamA2",204,-119.5113,145.1616,8,-14.0445,314.1945,1.98,1903,"0",199.236962395661,34.52,"In","0","1177","A2"
"1724","1903_01_TeamNE_TeamA2",204,-119.5113,145.1616,9,107.3142,253.6362,1.98,1903,"0",251.42900846046,41.51,"In","0","2973","A2"
"1725","1903_01_TeamNE_TeamA2",206,2.313177,278.334,8,-12.8988,300.8322,3.201,1903,"1",27.1582997900923,31.61,"In","0","1177","A2"
"1726","1903_01_TeamNE_TeamA2",214,114.897,239.6745,9,119.2575,251.8542,5.082,1903,"1",12.9367326763754,5.64,"In","0","2973","A2"
"1727","1903_01_TeamNE_TeamA2",220,97.4388,316.956,9,126.1149,245.562,6.27,1903,"1",76.9377797132852,130.93,"Side","0","7148","A2"
"1728","1903_01_TeamNE_TeamA2",242,9.30552,77.4915,7,-140.4342,247.4631,0.99,1903,"0",226.522247367093,11.8,"In","0","3790","A2"
"1729","1903_01_TeamNE_TeamA2",242,9.30552,77.4915,8,-17.6724,303.8367,0.99,1903,"0",227.947269627356,3.47,"In","0","4474","A2"
"1730","1903_01_TeamNE_TeamA2",242,9.30552,77.4915,9,115.758,261.1815,0.99,1903,"0",212.306727632806,6.19,"In","0","7148","A2"
"1731","1903_01_TeamNE_TeamA2",244,-14.41464,279.3096,8,17.9604,311.6793,5.874,1903,"1",45.7814448558758,41.71,"In","0","1177","A2"
"1732","1903_01_TeamNE_TeamA2",249,57.5322,358.365,7,-133.9941,270.8196,4.389,1903,"0",210.586135946434,88.24,"Side","0","3790","A2"
"1733","1903_01_TeamNE_TeamA2",249,57.5322,358.365,8,-9.4404,314.5947,4.389,1903,"0",80.007301622102,121.45,"Side","0","4474","A2"
"1734","1903_01_TeamNE_TeamA2",249,57.5322,358.365,9,114.4275,263.0475,4.389,1903,"0",111.006760912748,125.66,"Side","0","7148","A2"
"1735","1903_01_TeamNE_TeamA2",253,73.6665,233.088,9,108.5577,255.1512,5.379,1903,"1",41.2817227314946,34.65,"In","0","2973","A2"
"1736","1903_01_TeamNE_TeamA2",269,-30.1005,326.283,8,10.7754,307.9299,5.049,1903,"1",44.8070918540804,112.18,"Side","0","1177","A2"
"1737","1903_01_TeamNE_TeamA2",282,73.4565,349.773,8,21.7419,301.9671,5.478,1903,"1",70.4258754150064,136.87,"Back","1","1177","A2"
"1738","1903_01_TeamNE_TeamA2",287,14.66532,296.0316,8,16.4982,310.1391,5.214,1903,"1",14.2260678103402,4.36,"In","0","4474","A2"
"1739","1903_01_TeamNE_TeamA2",294,22.51968,171.8799,7,-135.1647,246.6018,1.815,1903,"0",174.492767860431,35.92,"In","0","1600","A2"
"1740","1903_01_TeamNE_TeamA2",294,22.51968,171.8799,8,-5.9838,312.9615,1.815,1903,"0",143.932158431222,10.33,"In","0","1725","A2"
"1741","1903_01_TeamNE_TeamA2",294,22.51968,171.8799,9,128.3481,265.0713,1.815,1903,"0",141.011671551175,22.8,"In","0","2837","A2"
"1742","1903_01_TeamNE_TeamA2",298,141.6777,183.7932,9,137.8419,250.7004,4.422,1903,"1",67.0170633009236,32.08,"In","0","4607","A2"
"1743","1903_01_TeamNE_TeamA2",310,156.9876,162.4197,7,-133.8051,247.5357,2.442,1903,"0",302.993610211981,45.29,"Side","0","5654","A2"
"1744","1903_01_TeamNE_TeamA2",310,156.9876,162.4197,8,7.4505,307.77,2.442,1903,"0",208.537895804336,47.2,"Side","0","6228","A2"
"1745","1903_01_TeamNE_TeamA2",310,156.9876,162.4197,9,134.7531,262.1571,2.442,1903,"0",102.185722823739,39.77,"In","0","4607","A2"
"1746","1903_01_TeamNE_TeamA2",314,174.1947,175.2999,9,140.0664,257.9025,5.478,1903,"1",89.3752224481148,50.95,"Side","0","4607","A2"
"1747","1903_01_TeamNE_TeamA2",325,174.1683,260.1543,9,126.9366,250.5765,5.709,1903,"1",48.1930258204442,128.33,"Side","0","2837","A2"
"1748","1903_02_TeamNE_TeamA2",4,-54.3375,149.3751,7,-111.0144,255.1425,1.85,1903,"0",119.995891164531,4.67,"In","0","5654","A2"
"1749","1903_02_TeamNE_TeamA2",4,-54.3375,149.3751,8,24.8337,314.2644,1.85,1903,"0",182.911345093545,21.13,"In","0","6228","A2"
"1750","1903_02_TeamNE_TeamA2",4,-54.3375,149.3751,9,133.6581,247.2297,1.85,1903,"0",211.938359813697,34.11,"In","0","4607","A2"
"1751","1903_02_TeamNE_TeamA2",19,-60.804,292.5603,8,-25.9245,321.012,4,1903,"1",45.0119845501173,55.41,"Side","0","6228","A2"
"1752","1903_02_TeamNE_TeamA2",20,-35.553,252.2007,7,-145.9497,247.3584,2.8,1903,"0",110.502847203952,61.97,"Side","0","5654","A2"
"1753","1903_02_TeamNE_TeamA2",20,-35.553,252.2007,8,-23.0544,309.0888,2.8,1903,"0",58.2449218693784,16.66,"In","0","6228","A2"
"1754","1903_02_TeamNE_TeamA2",20,-35.553,252.2007,9,110.7198,251.2986,2.8,1903,"0",146.275581708807,66.58,"Side","0","4607","A2"
"1755","1903_02_TeamNE_TeamA2",40,-97.5813,203.8296,7,-139.2615,241.1943,3,1903,"0",55.9764225199324,18.12,"In","0","1600","A2"
"1756","1903_02_TeamNE_TeamA2",40,-97.5813,203.8296,8,-25.869,321.9495,3,1903,"0",138.184531505158,35.86,"In","0","1725","A2"
"1757","1903_02_TeamNE_TeamA2",40,-97.5813,203.8296,9,129.4233,260.8254,3,1903,"0",234.050442509302,49.51,"Side","0","2837","A2"
"1758","1903_02_TeamNE_TeamA2",43,-26.65314,65.1666,7,-122.7606,256.4445,1,1903,"0",214.065127697301,1.1,"In","0","1600","A2"
"1759","1903_02_TeamNE_TeamA2",43,-26.65314,65.1666,8,18.6627,313.935,1,1903,"0",252.862101141048,6.92,"In","0","1725","A2"
"1760","1903_02_TeamNE_TeamA2",43,-26.65314,65.1666,9,133.6887,259.0011,1,1903,"0",251.557784703307,12.3,"In","0","2837","A2"
"1761","1903_02_TeamNE_TeamA2",56,-9.1572,236.5908,8,31.8363,318.4467,6.3,1903,"1",91.5470120050895,20.89,"In","0","6228","A2"
"1762","1903_02_TeamNE_TeamA2",84,100.2816,351.09,8,17.9457,311.3181,5.7,1903,"1",91.4385283041016,119.08,"Side","0","6228","A2"
"1763","1903_02_TeamNE_TeamA2",89,-107.7141,202.4346,7,-132.0177,238.7319,2.5,1903,"0",43.6824788702519,4.86,"In","0","5654","A2"
"1764","1903_02_TeamNE_TeamA2",89,-107.7141,202.4346,8,-10.3707,305.3652,2.5,1903,"0",141.670201312485,45.35,"Side","0","6228","A2"
"1765","1903_02_TeamNE_TeamA2",89,-107.7141,202.4346,9,114.5043,248.6232,2.5,1903,"0",226.967848094218,53.53,"Side","0","4607","A2"
"1766","1903_02_TeamNE_TeamA2",91,-79.5186,279.5478,7,-114.0852,256.4598,5.6,1903,"1",41.5680836647541,99.76,"Side","0","5654","A2"
"1767","1903_02_TeamNE_TeamA2",93,149.7606,277.0563,9,117.3519,251.5707,4.55,1903,"1",41.2291115966619,153.19,"Back","1","2837","A2"
"1768","1903_02_TeamNE_TeamA2",99,18.02328,247.6641,8,30.6921,289.7691,5.75,1903,"1",43.9696489091328,10.7,"In","0","1725","A2"
"1769","1903_02_TeamNE_TeamA2",124,-70.4427,312.66,8,-19.9863,303.4284,4.45,1903,"1",51.2939639677029,104.14,"Side","0","1177","A2"
"1770","1903_02_TeamNE_TeamA2",169,142.7982,304.557,9,133.1766,247.5159,4.65,1903,"1",57.8468864829388,161.29,"Back","1","9465","A2"
"1771","1903_02_TeamNE_TeamA2",174,61.8585,200.7963,7,-128.5497,231.4803,2.65,1903,"0",192.864694755779,51.8,"Side","0","1557","A2"
"1772","1903_02_TeamNE_TeamA2",174,61.8585,200.7963,8,-19.4142,294.0954,2.65,1903,"0",123.733479002653,37.28,"In","0","1177","A2"
"1773","1903_02_TeamNE_TeamA2",174,61.8585,200.7963,9,119.5425,274.0521,2.65,1903,"0",93.2408498976709,14.65,"In","0","1751","A2"
"1774","1903_02_TeamNE_TeamA2",175,-126.7803,276.1272,7,-117.1011,243.6903,6.35,1903,"1",33.8502495448704,170.95,"Back","1","8032","A2"
"1775","1903_02_TeamNE_TeamA2",180,-17.649,20.6082,7,-144.2001,230.9793,0.65,1903,"0",245.501895362174,0.95,"In","0","8032","A2"
"1776","1903_02_TeamNE_TeamA2",180,-17.649,20.6082,8,-23.9664,303.639,0.65,1903,"0",283.101295107246,3.23,"In","0","5177","A2"
"1777","1903_02_TeamNE_TeamA2",180,-17.649,20.6082,9,116.4807,283.4757,0.65,1903,"0",295.110316624716,4.7,"In","0","9465","A2"
"1778","1903_02_TeamNE_TeamA2",192,67.9257,326.883,8,15.6981,300.7287,3.95,1903,"1",58.4103553340501,119.59,"Side","0","5177","A2"
"1779","1903_02_TeamNE_TeamA2",198,78.705,248.649,7,-118.404,251.1612,2.85,1903,"0",197.125008636246,64.03,"Side","0","1557","A2"
"1780","1903_02_TeamNE_TeamA2",198,78.705,248.649,8,16.8669,306.213,2.85,1903,"0",84.484109201731,50.2,"Side","0","1177","A2"
"1781","1903_02_TeamNE_TeamA2",198,78.705,248.649,9,138.8967,254.643,2.85,1903,"0",60.4894105186189,55.7,"Side","0","1751","A2"
"1782","1903_03_TeamNE_TeamA2",21,-121.2057,218.6553,7,-129.2235,227.4405,3.6,1903,"1",11.893899944089,12.78,"In","0","1557","A2"
"1783","1903_03_TeamNE_TeamA2",27,226.0887,238.9209,7,-120.0075,253.4772,3.8,1903,"0",346.402173093833,62.26,"Side","0","8032","A2"
"1784","1903_03_TeamNE_TeamA2",27,226.0887,238.9209,8,-6.7767,310.8642,3.8,1903,"0",243.725527862902,71.58,"Side","0","5177","A2"
"1785","1903_03_TeamNE_TeamA2",27,226.0887,238.9209,9,131.3922,244.0368,3.8,1903,"0",94.8345904459971,115.21,"Side","0","9465","A2"
"1786","1903_03_TeamNE_TeamA2",28,-71.565,241.6272,7,-128.1567,240.2214,6.8,1903,"1",56.6091581153615,63.34,"Side","0","1557","A2"
"1787","1903_03_TeamNE_TeamA2",34,-2.7321,17.88,7,-132.7881,244.6191,0.55,1903,"0",261.390861746944,1.34,"In","0","8032","A2"
"1788","1903_03_TeamNE_TeamA2",34,-2.7321,17.88,8,-15.2652,309.2628,0.55,1903,"0",291.652215372094,0.36,"In","0","5177","A2"
"1789","1903_03_TeamNE_TeamA2",34,-2.7321,17.88,9,113.187,254.9874,0.55,1903,"0",263.926423231116,2.12,"In","0","9465","A2"
"1790","1903_03_TeamNE_TeamA2",57,-50.2746,238.0983,7,-136.3104,233.6823,3.15,1903,"0",86.1490565104459,62.68,"Side","0","8032","A2"
"1791","1903_03_TeamNE_TeamA2",57,-50.2746,238.0983,8,-26.2746,304.7331,3.15,1903,"0",70.8251125734368,24.74,"In","0","5177","A2"
"1792","1903_03_TeamNE_TeamA2",57,-50.2746,238.0983,9,106.1691,257.445,3.15,1903,"0",157.635421370262,60.54,"Side","0","9465","A2"
"1793","1903_03_TeamNE_TeamA2",58,2.594697,34.158,7,-124.524,235.8144,0.65,1903,"0",238.378830410626,4.39,"In","0","8032","A2"
"1794","1903_03_TeamNE_TeamA2",58,2.594697,34.158,8,-15.8316,309.1794,0.65,1903,"0",275.637985189074,0.9,"In","0","5177","A2"
"1795","1903_03_TeamNE_TeamA2",58,2.594697,34.158,9,118.5882,259.9704,0.65,1903,"0",253.86164092271,2.67,"In","0","9465","A2"
"1796","1903_03_TeamNE_TeamA2",68,88.848,279.1947,9,121.7505,239.2746,3.5,1903,"1",51.7318943231349,113.54,"Side","0","9465","A2"
"1797","1903_03_TeamNE_TeamA2",71,-157.2288,209.5458,7,-124.8873,236.6502,5.65,1903,"1",42.1974065744567,77.86,"Side","0","1557","A2"
"1798","1903_03_TeamNE_TeamA2",88,7.01994,303.204,8,-26.892,291.1806,3.25,1903,"1",35.980297693649,104.25,"Side","0","1177","A2"
"1799","1903_03_TeamNE_TeamA2",99,172.0812,193.1574,9,107.2317,247.7205,6.15,1903,"1",84.7501594798499,73.33,"Side","0","1751","A2"
"1800","1903_03_TeamNE_TeamA2",101,-147.1227,230.1042,7,-131.745,234.1674,6.15,1903,"1",15.9054472282297,104.56,"Side","0","8032","A2"
"1801","1903_03_TeamNE_TeamA2",142,9.6291,218.1048,7,-121.4622,250.512,3.4,1903,"0",135.037607900651,50.25,"Side","0","8032","A2"
"1802","1903_03_TeamNE_TeamA2",142,9.6291,218.1048,8,-11.184,310.0185,3.4,1903,"0",94.2407203882695,10.69,"In","0","5177","A2"
"1803","1903_03_TeamNE_TeamA2",142,9.6291,218.1048,9,134.9925,259.0479,3.4,1903,"0",131.879943498509,44.39,"In","0","9465","A2"
"1804","1903_03_TeamNE_TeamA2",145,-30.6117,252.0093,8,-10.7421,303.5115,6.3,1903,"1",55.2021522134781,23.12,"In","0","1177","A2"
"1805","1903_03_TeamNE_TeamA2",153,148.6161,335.229,7,-127.9875,245.7177,5.65,1903,"0",290.726373692945,80.42,"Side","0","1557","A2"
"1806","1903_03_TeamNE_TeamA2",153,148.6161,335.229,8,-11.1606,297.7746,5.65,1903,"0",164.107970380021,101.05,"Side","0","1177","A2"
"1807","1903_03_TeamNE_TeamA2",153,148.6161,335.229,9,114.2124,251.5371,5.65,1903,"0",90.4872847382437,177.93,"Back","1","1751","A2"
"1808","1903_03_TeamNE_TeamA2",158,82.1103,287.9523,9,123.552,243.1431,5.85,1903,"1",61.0350629026464,110.3,"Side","0","9465","A2"
"1809","1903_03_TeamNE_TeamA2",163,-28.57359,53.8101,7,-124.3272,254.0643,0.85,1903,"0",221.96958901091,0.52,"In","0","8032","A2"
"1810","1903_03_TeamNE_TeamA2",163,-28.57359,53.8101,8,16.9899,307.4346,0.85,1903,"0",257.684727178834,7.02,"In","0","5177","A2"
"1811","1903_03_TeamNE_TeamA2",163,-28.57359,53.8101,9,127.8864,239.7084,0.85,1903,"0",242.97717261852,12.01,"In","0","9465","A2"
"1812","1903_03_TeamNE_TeamA2",192,88.7694,374.58,7,-122.5014,246.0198,4.95,1903,"0",247.311697977835,94.85,"Side","0","8032","A2"
"1813","1903_03_TeamNE_TeamA2",192,88.7694,374.58,8,-12.6822,308.553,4.95,1903,"0",121.045412435003,120.7,"Side","0","5177","A2"
"1814","1903_03_TeamNE_TeamA2",192,88.7694,374.58,9,133.8279,261.1692,4.95,1903,"0",122.033921427159,131.2,"Side","0","9465","A2"
"1815","1903_03_TeamNE_TeamA2",212,110.6529,216.2469,9,131.4831,255.3804,7.1,1903,"1",44.3320206429845,0.78,"In","0","9465","A2"
"1816","1903_03_TeamNE_TeamA2",217,104.385,313.986,9,126.3375,241.368,5.45,1903,"1",75.8636024734523,135.55,"Back","1","9465","A2"
"1817","1903_03_TeamNE_TeamA2",267,79.7091,215.1561,7,-123.4638,251.4387,3.15,1903,"0",206.38714678286,53.72,"Side","0","1557","A2"
"1818","1903_03_TeamNE_TeamA2",267,79.7091,215.1561,8,-9.3549,304.8225,3.15,1903,"0",126.382195680246,43.05,"In","0","1177","A2"
"1819","1903_03_TeamNE_TeamA2",267,79.7091,215.1561,9,143.7564,250.3137,3.15,1903,"0",73.0623943971863,31.37,"In","0","1751","A2"
"1820","1903_03_TeamNE_TeamA2",278,0.4767,341.703,8,-10.4604,285.318,5.3,1903,"1",57.4359502525204,166.92,"Back","1","1177","A2"
"1821","1903_03_TeamNE_TeamA2",280,-15.42273,237.012,7,-121.0803,231.0096,2.55,1903,"0",105.827930642458,65.59,"Side","0","8032","A2"
"1822","1903_03_TeamNE_TeamA2",280,-15.42273,237.012,8,11.7876,293.7027,2.55,1903,"0",62.8827283536497,23.34,"In","0","5177","A2"
"1823","1903_03_TeamNE_TeamA2",280,-15.42273,237.012,9,121.3281,242.5221,2.55,1903,"0",136.86179418559,61.11,"Side","0","9465","A2"
"1824","1903_03_TeamNE_TeamA2",286,15.279,318.825,8,-9.5979,286.7553,5.85,1903,"1",40.5872616925557,140.28,"Back","1","8032","A2"
"1825","1903_03_TeamNE_TeamA2",291,-10.38558,14.03907,7,-140.2485,256.5477,0.65,1903,"0",275.090555300256,0.5,"In","0","5177","A2"
"1826","1903_03_TeamNE_TeamA2",291,-10.38558,14.03907,8,-2.2668,319.6854,0.65,1903,"0",305.75413918892,1.93,"In","0","8032","A2"
"1827","1903_03_TeamNE_TeamA2",291,-10.38558,14.03907,9,147.5622,244.8156,0.65,1903,"0",279.652119616085,3.31,"In","0","6875","A2"
"1828","1903_04_TeamNC_TeamA1",2,-80.8212,189.2787,7,-123.8229,244.8678,3.05,1903,"0",70.2801127040929,10.9,"In","0","5177","A1"
"1829","1903_04_TeamNC_TeamA1",2,-80.8212,189.2787,8,-18.7617,312.4497,3.05,1903,"0",137.921995277222,30.18,"In","0","8032","A1"
"1830","1903_04_TeamNC_TeamA1",2,-80.8212,189.2787,9,118.0398,275.283,3.05,1903,"0",216.662033913397,43.4,"In","0","6875","A1"
"1831","1903_04_TeamNC_TeamA1",14,88.4781,279.8916,9,109.4091,257.8209,6.15,1903,"1",30.4174712869101,113.52,"Side","0","1751","A1"
"1832","1903_04_TeamNC_TeamA1",19,-33.3546,209.0082,7,-127.7649,215.3313,2.75,1903,"0",94.6218068930202,55.49,"Side","0","5177","A1"
"1833","1903_04_TeamNC_TeamA1",19,-33.3546,209.0082,8,-24.666,292.6971,2.75,1903,"0",84.1387173254382,10.74,"In","0","8032","A1"
"1834","1903_04_TeamNC_TeamA1",19,-33.3546,209.0082,9,104.7687,251.7924,2.75,1903,"0",144.59783460526,50.2,"Side","0","6875","A1"
"1835","1903_04_TeamNC_TeamA1",30,-105.0009,167.2677,7,-130.575,251.1933,2.3,1903,"0",87.7356308814726,10.52,"In","0","2973","A1"
"1836","1903_04_TeamNC_TeamA1",30,-105.0009,167.2677,8,-14.8746,316.0506,2.3,1903,"0",173.951433693718,33.9,"In","0","1177","A1"
"1837","1903_04_TeamNC_TeamA1",30,-105.0009,167.2677,9,120.0711,265.3248,2.3,1903,"0",245.504786194506,42.11,"In","0","1751","A1"
"1838","1903_04_TeamNC_TeamA1",39,139.8525,306.447,9,147.909,273.9258,4.45,1903,"1",33.5042630375599,137.72,"Back","1","6875","A1"
"1839","1903_04_TeamNC_TeamA1",57,-4.6134,10.2429,7,-131.616,259.2243,0.5,1903,"0",279.502053575139,0.11,"In","0","5177","A1"
"1840","1903_04_TeamNC_TeamA1",57,-4.6134,10.2429,8,14.7378,298.3659,0.5,1903,"0",288.772110963715,1.01,"In","0","8032","A1"
"1841","1903_04_TeamNC_TeamA1",57,-4.6134,10.2429,9,118.4331,244.8405,0.5,1903,"0",264.908427740625,1.86,"In","0","6875","A1"
"1842","1903_04_TeamNC_TeamA1",58,9.33423,341.379,8,-20.8992,292.8831,5.45,1903,"1",57.1481636308193,143.98,"Back","1","1177","A1"
"1843","1903_04_TeamNC_TeamA1",62,-37.4406,117.9099,7,-125.4252,226.0434,1.4,1903,"0",139.406397483796,10.11,"In","0","2973","A1"
"1844","1903_04_TeamNC_TeamA1",62,-37.4406,117.9099,8,-14.775,296.5476,1.4,1903,"0",180.069867786507,10.08,"In","0","1177","A1"
"1845","1903_04_TeamNC_TeamA1",62,-37.4406,117.9099,9,114.0276,250.6203,1.4,1903,"0",201.381890644119,24.31,"In","0","1751","A1"
"1846","1903_04_TeamNC_TeamA1",83,3.15567,145.6503,7,-149.5752,250.2468,1.65,1903,"0",185.113874313102,24.73,"In","0","2973","A1"
"1847","1903_04_TeamNC_TeamA1",83,3.15567,145.6503,8,-20.9328,314.7012,1.65,1903,"0",170.758487864442,4.3,"In","0","1177","A1"
"1848","1903_04_TeamNC_TeamA1",83,3.15567,145.6503,9,136.4016,276.111,1.65,1903,"0",186.479146571553,19.32,"In","0","1751","A1"
"1849","1903_04_TeamNC_TeamA1",88,-95.3766,259.0296,7,-135.5919,249.3681,3.7,1903,"1",41.359580949763,74.97,"Side","0","2973","A1"
"1850","1903_04_TeamNC_TeamA1",93,106.8957,130.4145,7,-124.9728,243.8184,1.95,1903,"0",258.115179382112,36.8,"In","0","5177","A1"
"1851","1903_04_TeamNC_TeamA1",93,106.8957,130.4145,8,-8.9343,315.9057,1.95,1903,"0",218.686017334076,30.36,"In","0","8032","A1"
"1852","1903_04_TeamNC_TeamA1",93,106.8957,130.4145,9,113.6196,261.3216,1.95,1903,"0",131.079669139116,20.56,"In","0","6875","A1"
"1853","1903_04_TeamNC_TeamA1",96,-18.46743,281.1642,8,-8.6202,303.7926,3.5,1903,"1",24.6781771051449,25.14,"In","0","1177","A1"
"1854","1903_04_TeamNC_TeamA1",105,-117.9939,283.8261,7,-128.9535,256.6998,6.7,1903,"1",29.2566058156103,131.33,"Side","0","2973","A1"
"1855","1903_04_TeamNC_TeamA1",131,123.5157,223.7796,9,114.8604,253.4646,3.15,1903,"1",30.9210841189309,40.63,"In","0","6875","A1"
"1856","1903_04_TeamNC_TeamA1",133,-122.6532,192.3966,7,-132.1062,243.1068,2.4,1903,"0",51.5837531887706,17.96,"In","0","5177","A1"
"1857","1903_04_TeamNC_TeamA1",133,-122.6532,192.3966,8,-20.9985,311.3364,2.4,1903,"0",156.461989173505,44.38,"In","0","8032","A1"
"1858","1903_04_TeamNC_TeamA1",133,-122.6532,192.3966,9,118.4019,309.4281,2.4,1903,"0",267.962559377723,43.16,"In","0","6875","A1"
"1859","1903_04_TeamNC_TeamA1",139,188.1468,242.967,9,136.9506,244.2612,5.05,1903,"1",51.2125555706801,117.83,"Side","0","6875","A1"
"1860","1903_05_TeamND_TeamA2",3,-30.7401,244.7118,8,-11.0049,311.3151,5.45,1903,"1",69.4656583495039,18.53,"In","0","8032","A2"
"1861","1903_05_TeamND_TeamA2",21,-54.3369,186.5562,7,-122.7309,235.1208,6.85,1903,"1",83.8824153750952,27.06,"In","0","5177","A2"
"1862","1903_05_TeamND_TeamA2",46,-51.9942,65.8221,7,-139.0467,263.8518,1.15,1903,"0",216.31897706475,4.06,"In","0","2526","A2"
"1863","1903_05_TeamND_TeamA2",46,-51.9942,65.8221,8,-8.8368,314.3994,1.15,1903,"0",252.295927929981,11.46,"In","0","1177","A2"
"1864","1903_05_TeamND_TeamA2",46,-51.9942,65.8221,9,129.3285,238.5231,1.15,1903,"0",250.406782927879,17.93,"In","0","2973","A2"
"1865","1903_05_TeamND_TeamA2",63,-45.3933,253.1145,7,-138.378,241.0488,2.8,1903,"0",93.7642551859716,67.53,"Side","0","2526","A2"
"1866","1903_05_TeamND_TeamA2",63,-45.3933,253.1145,8,-20.397,301.8687,2.8,1903,"0",54.7885666113834,31.01,"In","0","1177","A2"
"1867","1903_05_TeamND_TeamA2",63,-45.3933,253.1145,9,117.465,255.9429,2.8,1903,"0",162.882858906178,64.35,"Side","0","2973","A2"
"1868","1903_05_TeamND_TeamA2",67,66.1731,185.4162,9,121.983,258.6564,7,1903,"1",92.0807897123499,12.06,"In","0","6851","A2"
"1869","1903_05_TeamND_TeamA2",70,-140.4858,310.704,7,-124.2387,254.5785,4.2,1903,"0",58.4297869982426,170.13,"Back","1","8032","A2"
"1870","1903_05_TeamND_TeamA2",70,-140.4858,310.704,8,11.2026,318.9297,4.2,1903,"0",151.911266320342,84.88,"Side","0","5177","A2"
"1871","1903_05_TeamND_TeamA2",70,-140.4858,310.704,9,135.9612,248.0652,4.2,1903,"0",283.454693160018,74.04,"Side","0","6851","A2"
"1872","1903_05_TeamND_TeamA2",82,138.5856,278.0442,9,117.477,263.337,4.15,1903,"1",25.7269260853294,148.91,"Back","1","6851","A2"
"1873","1903_05_TeamND_TeamA2",91,164.2902,182.055,9,118.6455,245.4105,4.65,1903,"1",78.0855813728758,61.57,"Side","0","6851","A2"
"1874","1903_05_TeamND_TeamA2",95,60.5205,334.614,8,15.6045,334.7796,6.45,1903,"1",44.9163052728071,92.46,"Side","0","5177","A2"
"1875","1903_05_TeamND_TeamA2",117,19.59396,311.19,8,-15.4617,312.5835,5.5,1903,"1",35.0833456256042,84.89,"Side","0","5177","A2"
"1876","1903_05_TeamND_TeamA2",126,4.857,286.7133,8,-7.5984,316.437,3.65,1903,"1",32.2278657507754,21.36,"In","0","5177","A2"
"1877","1903_05_TeamND_TeamA2",138,-69.1248,246.4857,7,-137.988,238.3521,3.05,1903,"0",69.3418759711619,66.67,"Side","0","8032","A2"
"1878","1903_05_TeamND_TeamA2",138,-69.1248,246.4857,8,-19.7442,308.8179,3.05,1903,"0",79.5219894947303,42.05,"In","0","5177","A2"
"1879","1903_05_TeamND_TeamA2",138,-69.1248,246.4857,9,123.3999,258.2124,3.05,1903,"0",192.881506638091,60.97,"Side","0","6851","A2"
"1880","1903_05_TeamND_TeamA2",147,-56.058,104.5371,7,-133.4772,257.4888,2.15,1903,"0",171.429154642756,0.55,"In","0","8032","A2"
"1881","1903_05_TeamND_TeamA2",147,-56.058,104.5371,8,7.1571,314.6415,2.15,1903,"0",219.408312894863,15.44,"In","0","5177","A2"
"1882","1903_05_TeamND_TeamA2",147,-56.058,104.5371,9,127.0257,240.1761,2.15,1903,"0",227.854294510088,25.59,"In","0","6851","A2"
"1883","1903_05_TeamND_TeamA2",155,32.0448,371.67,8,-30.0888,303.2451,5.2,1903,"1",92.4259227109473,132.09,"Side","0","5177","A2"
"1884","1903_05_TeamND_TeamA2",192,149.3715,336.507,7,-138.6702,247.1307,4.15,1903,"0",301.589363109145,77.94,"Side","0","2526","A2"
"1885","1903_05_TeamND_TeamA2",192,149.3715,336.507,8,-12.5328,316.3011,4.15,1903,"0",163.1602915948,94.84,"Side","0","1177","A2"
"1886","1903_05_TeamND_TeamA2",192,149.3715,336.507,9,123.8559,258.6966,4.15,1903,"0",81.8871430172039,172.57,"Back","1","2973","A2"
"1887","1903_05_TeamND_TeamA2",205,135.8976,164.5602,7,-136.2708,265.7991,4.4,1903,"0",290.387590698656,42.45,"In","0","2526","A2"
"1888","1903_05_TeamND_TeamA2",205,135.8976,164.5602,8,-6.1296,320.3139,4.4,1903,"0",210.786481073929,41.26,"In","0","1177","A2"
"1889","1903_05_TeamND_TeamA2",205,135.8976,164.5602,9,123.8184,248.4156,4.4,1903,"0",84.7209252888565,34.69,"In","0","2973","A2"
"1890","1903_05_TeamND_TeamA2",208,63.0249,248.6742,7,-130.2951,266.3073,3,1903,"0",194.122509296604,58.72,"Side","0","2526","A2"
"1891","1903_05_TeamND_TeamA2",208,63.0249,248.6742,8,-9.0366,316.2894,3,1903,"0",98.8163703709562,45.19,"Side","0","1177","A2"
"1892","1903_05_TeamND_TeamA2",208,63.0249,248.6742,9,121.0236,234.321,3,1903,"0",59.7483351393995,76.58,"Side","0","2973","A2"
"1893","1903_05_TeamND_TeamA2",211,98.7954,295.8717,7,-111.8976,282.3789,3.65,1903,"0",211.124598047788,72.05,"Side","0","8032","A2"
"1894","1903_05_TeamND_TeamA2",211,98.7954,295.8717,8,19.8309,310.179,3.65,1903,"0",80.2501781526994,83.39,"Side","0","5177","A2"
